r,l,t,is_success,dead_loop_events,wall_collision_count
3.6,256,395.690202,0.0,234.0,253.0
0.2,256,396.671684,0.0,234.0,255.0
0.2,256,397.65537,0.0,234.0,255.0
-8.2,256,398.647662,0.0,234.0,253.0
-6.2,256,399.64668,0.0,227.0,245.0
-6.6,256,401.200039,0.0,227.0,245.0
-7.0,256,402.194694,0.0,233.0,251.0
0.2,256,403.215688,0.0,234.0,255.0
0.2,256,404.217954,0.0,234.0,255.0
0.2,256,405.194257,0.0,234.0,253.0
1.2,256,406.198562,0.0,229.0,247.0
-6.6,256,407.207188,0.0,233.0,251.0
0.2,256,408.200639,0.0,234.0,255.0
-9.4,256,409.729537,0.0,229.0,247.0
1.0,256,410.748865,0.0,229.0,247.0
0.2,256,411.774207,0.0,234.0,255.0
0.2,256,412.779362,0.0,233.0,251.0
1.2,256,413.793325,0.0,234.0,255.0
0.2,256,414.791634,0.0,234.0,255.0
0.2,256,415.779638,0.0,234.0,255.0
0.2,256,416.775908,0.0,234.0,255.0
0.2,256,418.356916,0.0,234.0,255.0
0.6,256,419.372763,0.0,234.0,253.0
0.2,256,420.635437,0.0,234.0,255.0
0.6,256,421.737302,0.0,234.0,253.0
-3.6,256,422.74905,0.0,225.0,243.0
0.2,256,423.746422,0.0,234.0,255.0
-0.2,256,424.763169,0.0,234.0,253.0
0.2,256,425.755053,0.0,234.0,255.0
0.2,256,427.273507,0.0,234.0,255.0
1.0,256,428.275269,0.0,233.0,251.0
0.2,256,429.296952,0.0,234.0,255.0
0.2,256,430.284463,0.0,234.0,255.0
-7.8,256,431.299396,0.0,234.0,255.0
0.2,256,432.276295,0.0,234.0,255.0
-7.8,256,433.283024,0.0,234.0,255.0
-0.2,256,434.287884,0.0,234.0,253.0
1.8,256,435.823469,0.0,234.0,253.0
0.4,256,436.796535,0.0,234.0,253.0
0.2,256,437.773011,0.0,234.0,255.0
0.2,256,438.754072,0.0,234.0,255.0
0.6,256,439.758997,0.0,234.0,253.0
0.2,256,440.749097,0.0,234.0,255.0
-14.6,256,441.732736,0.0,231.0,249.0
-7.0,256,442.740699,0.0,233.0,251.0
0.2,256,444.283188,0.0,234.0,255.0
-0.2,256,445.301427,0.0,233.0,251.0
0.6,256,446.287287,0.0,234.0,253.0
1.0,256,447.290554,0.0,233.0,251.0
