r,l,t,is_success,dead_loop_events,wall_collision_count
-17.0,256,255.434312,0.0,234.0,239.0
-8.0,256,256.014872,0.0,234.0,248.0
-11.0,256,256.603147,0.0,234.0,245.0
-15.0,256,257.222805,0.0,234.0,241.0
-10.0,256,257.841842,0.0,234.0,246.0
-11.0,256,258.421094,0.0,234.0,245.0
-13.0,256,259.017755,0.0,234.0,243.0
-9.0,256,259.601764,0.0,234.0,247.0
-18.0,256,260.18759,0.0,234.0,238.0
-13.0,256,260.776157,0.0,234.0,243.0
-15.0,256,261.355309,0.0,234.0,241.0
-12.0,256,261.928651,0.0,234.0,244.0
-10.0,256,262.514465,0.0,234.0,246.0
-13.0,256,263.096218,0.0,234.0,243.0
-9.0,256,263.683354,0.0,234.0,247.0
-9.0,256,264.275443,0.0,234.0,247.0
-13.0,256,264.853138,0.0,234.0,243.0
-15.0,256,265.442426,0.0,234.0,241.0
-17.0,256,266.028577,0.0,234.0,239.0
-11.0,256,266.621913,0.0,234.0,245.0
-14.0,256,267.204814,0.0,234.0,242.0
-3.0,256,267.792329,0.0,234.0,253.0
-7.0,256,268.378026,0.0,234.0,249.0
-18.0,256,268.95487,0.0,234.0,238.0
-13.0,256,269.535561,0.0,234.0,243.0
-15.0,256,270.110669,0.0,234.0,241.0
-3.0,256,270.700835,0.0,234.0,253.0
-12.0,256,271.291091,0.0,234.0,244.0
-17.0,256,271.86252,0.0,234.0,239.0
-9.0,256,272.443722,0.0,234.0,247.0
-17.0,256,273.022636,0.0,234.0,239.0
-11.0,256,273.640153,0.0,234.0,245.0
-5.0,256,274.237344,0.0,234.0,251.0
-13.0,256,275.080128,0.0,234.0,243.0
-15.0,256,275.693319,0.0,234.0,241.0
-11.0,256,276.292611,0.0,234.0,245.0
-11.0,256,276.885622,0.0,234.0,245.0
-17.0,256,277.499695,0.0,234.0,239.0
-9.0,256,278.081662,0.0,234.0,247.0
-13.0,256,278.665486,0.0,234.0,243.0
-8.0,256,279.243869,0.0,234.0,248.0
-22.0,256,279.848857,0.0,234.0,232.0
-7.0,256,280.539436,0.0,234.0,249.0
-13.0,256,281.236856,0.0,234.0,243.0
-12.0,256,281.903327,0.0,234.0,244.0
-8.0,256,282.523861,0.0,234.0,248.0
-14.0,256,283.151092,0.0,234.0,242.0
-17.0,256,283.80007,0.0,234.0,239.0
-9.0,256,284.442724,0.0,234.0,247.0
-9.0,256,285.100944,0.0,234.0,247.0
-12.0,256,285.683796,0.0,234.0,244.0
-14.0,256,286.279351,0.0,234.0,242.0
-13.0,256,286.936623,0.0,234.0,243.0
-10.0,256,287.63446,0.0,234.0,246.0
-13.0,256,288.290898,0.0,234.0,243.0
-6.0,256,288.873825,0.0,234.0,250.0
-9.0,256,289.665055,0.0,234.0,247.0
-7.0,256,290.732095,0.0,234.0,249.0
-7.0,256,291.794909,0.0,234.0,249.0
-17.0,256,292.418286,0.0,234.0,239.0
-3.0,256,293.012871,0.0,234.0,253.0
-8.0,256,293.620438,0.0,234.0,248.0
-9.0,256,294.196029,0.0,234.0,247.0
-14.0,256,294.823067,0.0,234.0,242.0
-9.0,256,295.539969,0.0,234.0,247.0
-13.0,256,296.149978,0.0,234.0,243.0
-13.0,256,296.740496,0.0,234.0,243.0
-14.0,256,297.329405,0.0,234.0,242.0
-17.0,256,297.956371,0.0,234.0,239.0
-16.0,256,298.656041,0.0,234.0,240.0
-7.0,256,299.278071,0.0,234.0,249.0
-15.0,256,299.918177,0.0,234.0,241.0
-13.0,256,300.602739,0.0,234.0,243.0
-10.0,256,301.195511,0.0,234.0,246.0
-15.0,256,301.779675,0.0,234.0,241.0
-12.0,256,302.364158,0.0,234.0,244.0
-11.0,256,302.953247,0.0,234.0,245.0
-24.0,256,303.701553,0.0,234.0,232.0
-18.0,256,304.412414,0.0,234.0,238.0
-4.0,256,305.009486,0.0,234.0,252.0
-7.0,256,305.590617,0.0,234.0,249.0
-10.0,256,306.170889,0.0,234.0,246.0
-17.0,256,306.748226,0.0,234.0,239.0
-15.0,256,307.496461,0.0,234.0,241.0
-10.0,256,308.184475,0.0,234.0,246.0
-15.0,256,309.099834,0.0,234.0,241.0
-11.0,256,310.201529,0.0,234.0,245.0
-4.0,256,310.835986,0.0,234.0,252.0
-17.0,256,311.43112,0.0,234.0,239.0
-9.0,256,312.063014,0.0,234.0,247.0
-11.0,256,312.769214,0.0,234.0,245.0
-9.0,256,313.615948,0.0,234.0,247.0
-15.0,256,314.352941,0.0,234.0,241.0
-10.0,256,315.090855,0.0,234.0,246.0
-9.0,256,315.787421,0.0,234.0,247.0
-8.0,256,316.514252,0.0,234.0,248.0
-6.0,256,317.266973,0.0,234.0,250.0
-13.0,256,317.893631,0.0,234.0,243.0
-5.0,256,318.482168,0.0,234.0,251.0
-17.0,256,319.084807,0.0,234.0,239.0
-15.0,256,319.671384,0.0,234.0,241.0
-13.0,256,320.251029,0.0,234.0,243.0
-9.0,256,320.833633,0.0,234.0,247.0
-7.0,256,321.768068,0.0,234.0,249.0
-12.0,256,322.629272,0.0,234.0,244.0
-15.0,256,323.219081,0.0,234.0,241.0
-16.0,256,323.806024,0.0,234.0,240.0
-13.0,256,324.386802,0.0,234.0,243.0
-13.0,256,325.051154,0.0,234.0,243.0
-15.0,256,325.637225,0.0,234.0,241.0
-8.0,256,326.217617,0.0,234.0,248.0
-11.0,256,326.7997,0.0,234.0,245.0
-15.0,256,327.387866,0.0,234.0,241.0
-9.0,256,327.971997,0.0,234.0,247.0
-11.0,256,328.554351,0.0,234.0,245.0
-13.0,256,329.137801,0.0,234.0,243.0
-9.0,256,329.723056,0.0,234.0,247.0
-15.0,256,330.308324,0.0,234.0,241.0
-15.0,256,330.894107,0.0,234.0,241.0
-11.0,256,331.482289,0.0,234.0,245.0
-15.0,256,332.13877,0.0,234.0,241.0
-10.0,256,332.716478,0.0,234.0,246.0
-11.0,256,333.292141,0.0,234.0,245.0
-11.0,256,333.923236,0.0,234.0,245.0
-11.0,256,334.52048,0.0,234.0,245.0
-12.0,256,335.111049,0.0,234.0,244.0
-11.0,256,335.826935,0.0,234.0,245.0
-15.0,256,336.440241,0.0,234.0,241.0
-6.0,256,337.039886,0.0,234.0,250.0
-11.0,256,337.642642,0.0,234.0,245.0
-12.0,256,338.226734,0.0,234.0,244.0
-7.0,256,338.810946,0.0,234.0,249.0
-11.0,256,339.392934,0.0,234.0,245.0
-13.0,256,339.972168,0.0,234.0,243.0
-17.0,256,340.551423,0.0,234.0,239.0
-12.0,256,341.13284,0.0,234.0,244.0
-5.0,256,341.723677,0.0,234.0,251.0
-18.0,256,342.301676,0.0,234.0,238.0
-16.0,256,342.880703,0.0,234.0,240.0
